Jean Biecher Rosacker,160,213.33,Vitt vin,13.00%,750,Friskt & Fruktigt,061
Château Menota,80,213.33,Vitt vin,13.00%,375,Sött,061
Château du Juge,80,213.33,Vitt vin,13.00%,375,Sött,061
Pouilly-Fumé,155,206.67,Vitt vin,12.50%,750,Friskt & Fruktigt,060
No 1 Edition,50,133.33,Vitt vin,8.00%,375,Druvigt & Blommigt,060
Leitz Magic Mountain,150,200,Vitt vin,12.00%,750,Friskt & Fruktigt,060
Wachenheimer Riesling,160,213.33,Vitt vin,12.50%,750,Friskt & Fruktigt,059
Sancerre,166,221.33,Vitt vin,13.00%,750,Friskt & Fruktigt,059
Chablis,160,213.33,Vitt vin,12.50%,750,Friskt & Fruktigt,059
Olivier Leflaive,165,220,Vitt vin,12.50%,750,Fylligt & Smakrikt,057
Chablis Premier Cru,170,226.67,Vitt vin,13.00%,750,Friskt & Fruktigt,057
Chablis,82,218.67,Vitt vin,12.50%,375,Friskt & Fruktigt,057
Chablis,331,220.67,Vitt vin,12.50%,1500,Friskt & Fruktigt,057
Petit Chablis,80,213.33,Vitt vin,12.00%,375,Friskt & Fruktigt,056
Kloster Eberbach,100,133.33,Vitt vin,7.50%,750,Druvigt & Blommigt,056
Buena Vista,180,240,Vitt vin,13.50%,750,Fylligt & Smakrikt,056
Chablis,86,229.33,Vitt vin,12.50%,375,Friskt & Fruktigt,055
Chablis,170,226.67,Vitt vin,12.50%,750,Friskt & Fruktigt,055
Montagny Premier Cru Les Coères,180,240,Vitt vin,13.00%,750,Fylligt & Smakrikt,054
Sancerre Les Roches,190,253.33,Vitt vin,13.50%,750,Friskt & Fruktigt,053
Chablis Premier Cru,185,246.67,Vitt vin,13.00%,750,Friskt & Fruktigt,053
Château Baulac Dodijos,100,266.67,Vitt vin,14.00%,375,Sött,052
Domaine du Bouchot,190,253.33,Vitt vin,13.00%,750,Friskt & Fruktigt,051
Kloster Eberbach,120,160,Vitt vin,8.00%,750,Druvigt & Blommigt,050
Chablis Vieilles Vignes,190,253.33,Vitt vin,12.50%,750,Friskt & Fruktigt,049
Calvet,100,266.67,Vitt vin,13.00%,375,Sött,049
Dr Loosen Bernkasteler Kurfürstlay,116,154.67,Vitt vin,7.50%,750,Friskt & Fruktigt,048
Rully Premier Cru,200,266.67,Vitt vin,12.50%,750,Fylligt & Smakrikt,047
Saint-Aubin Vieilles Vignes,210,280,Vitt vin,13.00%,750,Fylligt & Smakrikt,046
Château du Levant,110,293.33,Vitt vin,13.50%,375,Sött,046
La Fortuna,99,264,Vitt vin,12.00%,375,Sött,045
Castiôn,91,121.33,Vitt vin,5.50%,750,Sött,045
Nederburg,86,229.33,Vitt vin,10.00%,375,Sött,044
Savigny les Beaune Blanc,230,306.67,Vitt vin,13.00%,750,Fylligt & Smakrikt,042
Saint-Aubin Vieilles Vignes,116,309.33,Vitt vin,13.00%,375,Fylligt & Smakrikt,042
Ruffino,138,368,Vitt vin,15.50%,375,Sött,042
Nittnaus Beerenauslese,90,240,Vitt vin,10.00%,375,Sött,042
Châteauneuf-du-Pape Chante Cigale,240,320,Vitt vin,13.50%,750,Fylligt & Smakrikt,042
St Stephan's Crown,134,268,Vitt vin,11.00%,500,Sött,041
Moulin Touchais,240,320,Vitt vin,13.00%,750,Sött,041
Cloudy Bay,260,346.67,Vitt vin,13.50%,750,Friskt & Fruktigt,039
Château Grillon,130,346.67,Vitt vin,13.50%,375,Sött,039
Chablis Premier Cru,266,354.67,Vitt vin,13.00%,750,Friskt & Fruktigt,037
St Stephan's Crown,155,310,Vitt vin,10.50%,500,Sött,034
Castelnau de Suduiraut,160,426.67,Vitt vin,14.00%,375,Sött,033
Château Dereszla,180,360,Vitt vin,11.50%,500,Sött,032
Château Suduiraut,350,466.67,Vitt vin,13.50%,750,Sött,029
Puligny-Montrachet,400,533.33,Vitt vin,13.00%,750,Fylligt & Smakrikt,024
Chablis Grand Cru,400,533.33,Vitt vin,13.00%,750,Friskt & Fruktigt,024
Nivole,80,213.33,Vitt vin,5.00%,375,Sött,023
Chassagne-Montrachet,430,573.33,Vitt vin,13.00%,750,Fylligt & Smakrikt,023
Lenz Moser,170,453.33,Vitt vin,9.00%,375,Sött,020
Dr Loosen,116,620.32,Vitt vin,6.50%,187,Sött,010
