Norrlands Guld,12.1,36.67,Öl,5.30%,330,Ljus lager,145
Norrlands Guld,12.1,36.67,Öl,5.30%,330,Ljus lager,145
Norrlands Guld,10.7,32.42,Öl,4.70%,330,Ljus lager,145
Eriksberg,12.1,36.67,Öl,5.30%,330,Ljus lager,145
Carlsberg Hof,14.7,29.4,Öl,4.20%,500,Ljus lager,143
Zlatopramen,17.2,34.4,Öl,4.90%,500,Ljus lager,142
Falcon Export,12.1,36.67,Öl,5.20%,330,Ljus lager,142
Backyard Brew,11.1,33.64,Öl,4.70%,330,Ljus lager,140
Carlsberg Sort Guld,13.1,39.7,Öl,5.50%,330,Ljus lager,139
Breznak,12.1,36.67,Öl,5.10%,330,Ljus lager,139
König Pilsener,11.7,35.46,Öl,4.90%,330,Ljus lager,138
Staropramen,18.2,36.4,Öl,5.00%,500,Ljus lager,137
Pistonhead,11.8,35.76,Öl,4.90%,330,Ljus lager,137
Mariestads Export,12.8,38.79,Öl,5.30%,330,Ljus lager,137
Karlovacko,18.2,36.4,Öl,5.00%,500,Ljus lager,137
Zlatopramen,17.7,35.4,Öl,4.80%,500,Mellanmörk lager,136
Primator Premium,12.1,36.67,Öl,5.00%,330,Ljus lager,136
Leo Beer,12.1,36.67,Öl,5.00%,330,Ljus lager,136
Carlsberg Export,12.1,36.67,Öl,5.00%,330,Ljus lager,136
Baron Trenck,22.2,44.4,Öl,6.00%,500,Ljus lager,135
Arboga Mörk Lager,13.9,42.12,Öl,5.70%,330,Mörk lager,135
San Miguel,11.1,33.64,Öl,4.50%,330,Ljus lager,134
Carlsberg Hof,15.7,31.4,Öl,4.20%,500,Ljus lager,134
Hofbräu München Original,19.2,38.4,Öl,5.10%,500,Ljus lager,133
Lapin Kulta,13,39.39,Öl,5.20%,330,Ljus lager,132
Pripps Blå Pure,12.1,36.67,Öl,4.80%,330,Ljus lager,131
Åbro Sigill,13.1,39.7,Öl,5.20%,330,Ljus lager,131
Spaten München,20.2,40.4,Öl,5.20%,500,Ljus lager,129
Estrella Galicia,9.1,36.4,Öl,4.70%,250,Ljus lager,129
Bavaria Premium,9.7,38.8,Öl,5.00%,250,Ljus lager,129
Pilsner Urquell,17.2,34.4,Öl,4.40%,500,Ljus lager,128
Kronenbourg 1664,13.1,39.7,Öl,5.00%,330,Ljus lager,126
Heineken,13.1,39.7,Öl,5.00%,330,Ljus lager,126
Eriksberg,14.1,42.73,Öl,5.40%,330,Mellanmörk lager,126
Schneider Weisse,25.1,50.2,Öl,6.20%,500,Veteöl,124
Mariestads Export,14.1,42.73,Öl,5.30%,330,Ljus lager,124
TT,12.1,36.67,Öl,4.50%,330,Ljus lager,123
Weihenstephaner,22.2,44.4,Öl,5.40%,500,Veteöl,122
Carlsberg Export,206.4,41.28,Öl,5.00%,5000,Ljus lager,121
Budvar,13.6,41.21,Öl,5.00%,330,Ljus lager,121
Paulaner,23.2,46.4,Öl,5.50%,500,Veteöl,119
Carlsberg Hof,11.6,35.15,Öl,4.20%,330,Ljus lager,119
San Miguel,15.1,45.76,Öl,5.40%,330,Ljus lager,118
Norrlands Guld,13.1,39.7,Öl,4.70%,330,Ljus lager,118
Starobrno Premium,14.1,42.73,Öl,5.00%,330,Ljus lager,117
Heineken,14.1,42.73,Öl,5.00%,330,Ljus lager,117
Grolsch Premium Lager,14.1,42.73,Öl,5.00%,330,Ljus lager,117
Carlsberg Export,14.1,42.73,Öl,5.00%,330,Ljus lager,117
Fuller's,23.2,46.4,Öl,5.40%,500,Porter och stout,116
Bitburger,13.6,41.21,Öl,4.80%,330,Ljus lager,116
Boddington,20.2,40.4,Öl,4.60%,500,Ale brittisk-amerikansk stil,114
Pabst Blue Ribbon,14.1,39.72,Öl,4.50%,355,Ljus lager,113
Lagunitas,25.7,72.39,Öl,8.20%,355,Ale brittisk-amerikansk stil,113
Krusovice,16.8,33.6,Öl,3.80%,500,Mörk lager,113
Bishops Finger,20.2,45.91,Öl,5.20%,440,Ale brittisk-amerikansk stil,113
Negra Modelo,17.1,48.17,Öl,5.40%,355,Mellanmörk lager,112
Grebbestads,26.2,52.4,Öl,5.80%,500,Porter och stout,111
Erdinger,23.8,47.6,Öl,5.30%,500,Veteöl,111
Erdinger,23.8,47.6,Öl,5.30%,500,Veteöl,111
Erdinger,23.8,47.6,Öl,5.30%,500,Veteöl,111
Störtebeker,24.2,48.4,Öl,5.30%,500,Veteöl,110
Red Stripe,14.1,42.73,Öl,4.70%,330,Ljus lager,110
Budweiser,15.1,45.76,Öl,5.00%,330,Ljus lager,109
Innis & Gunn,20.2,61.21,Öl,6.60%,330,Ale brittisk-amerikansk stil,108
Estrella Damm,14.1,42.73,Öl,4.60%,330,Ljus lager,108
St Peter's Cream Stout,30.3,60.6,Öl,6.50%,500,Porter och stout,107
Melleruds,13.9,42.12,Öl,4.50%,330,Ljus lager,107
Jever Pilsener,15.1,45.76,Öl,4.90%,330,Ljus lager,107
Duvel,26.2,79.39,Öl,8.50%,330,Ale belgisk stil,107
Carnegie,17.1,51.82,Öl,5.50%,330,Porter och stout,106
Stiegl,16.1,48.79,Öl,5.10%,330,Veteöl,105
Kronenbourg,15.7,47.58,Öl,5.00%,330,Veteöl,105
Franziskaner,23.8,47.6,Öl,5.00%,500,Veteöl,105
Daura Damm,17.2,52.12,Öl,5.40%,330,Ljus lager,104
Oppigårds,27.2,82.42,Öl,8.50%,330,Ale brittisk-amerikansk stil,103
Störtebeker,16.1,48.79,Öl,5.00%,330,Mörk lager,102
Stella Artois,16.1,48.79,Öl,5.00%,330,Ljus lager,102
Singha,16.1,48.79,Öl,5.00%,330,Ljus lager,102
Innis & Gunn,18.1,54.85,Öl,5.60%,330,Ale brittisk-amerikansk stil,102
Carlsberg Hof,13.6,41.21,Öl,4.20%,330,Ljus lager,102
Brooklyn Lager,18.1,50.99,Öl,5.20%,355,Mellanmörk lager,102
