Vikingfjord,201,134,Drinkar och Cocktails,12.50%,1500,,093
Trader Vic's,150,214.29,Drinkar och Cocktails,18.00%,700,,084
Bacardi,130,185.71,Drinkar och Cocktails,14.90%,700,,080
Mudslide,150,214.29,Drinkar och Cocktails,15.00%,700,,070
Znaps,161,230,Drinkar och Cocktails,15.00%,700,,065
Piña Colada,160,228.57,Drinkar och Cocktails,14.90%,700,,065
