Vintry's Taverna,97,129.33,Övrigt starkvin,19.00%,750,,147
Vecchioflorio,101,134.67,Övrigt starkvin,18.00%,750,,134
Bacalhoa,111,148,Övrigt starkvin,17.50%,750,,118
Vecchioflorio,63,168,Övrigt starkvin,18.00%,375,,107
Allesverloren,151,201.33,Övrigt starkvin,20.50%,750,,102
Alambre,70,186.67,Övrigt starkvin,17.50%,375,,094
Domaine Pouderoux,102,204,Övrigt starkvin,15.00%,500,,074
Commandaria,165,220,Övrigt starkvin,15.00%,750,,068
